,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_vignette,choice_1,choice_2,choice_3,choice_4,answer,category,dataset,case_id,case_type
1315,1980,1980,3769,"A 55-year-old male was picked up by police in the public library for harassing the patrons and for public nudity! He displayed disorganized speech and believed that the books were the only way to his salvation! Identification was found on the man and his sister was called to provide more information! She described that he recently lost his house and got divorced within the same week although he seemed fine three days ago! The man was sedated with diazepam and chlorpromazine because he was very agitated! His labs returned normal and within three days, he appeared normal, had no recollection of the past several days, and discussed in detail how stressful the past two weeks of his life were! He was discharged the next day! Which of the following is the most appropriate diagnosis for this male?",Schizotypal personality disoder,Brief psychotic disorder,Schizophrenia,Schizophreniform disoder,Brief psychotic disorder,Other,MedQA_USMLE,case_3769,ungendered
1316,1982,1982,3785,"A 56-year-old man is brought to the emergency room for severe chest pain over the past hour! He reports 10/10, burning pain that is retrosternal and concentrated around the mid-chest region! His wife claims that he has been throwing up for the past several hours from what seems like a “stomach bug,” with the latest 2 episodes of emesis being bright red! The patient denies trauma, fever, recent infections, urinary changes or diarrhea but endorses lightheadedness and shortness of breath! His past medical history is significant for hypertension and diabetes! A computed tomography (CT) with IV and oral contrast of the chest and abdomen is obtained and its results are shown in Figure A! What is the most specific physical examination findings for this patient’s diagnosis?",Friction rub,Crepitus on palpation of the chest,Unequal blood pressure in both arms,Pulsus paradoxus,Crepitus on palpation of the chest,Cardiovascular System,MedQA_USMLE,case_3785,ungendered
1317,1984,1984,3793,"A 25-year-old male presents with progressively worsening headaches over the past two months! He also feels that he has been losing his balance more often over the past week, but he denies any motor weakness or sensory impairment! His neurological exam reveals impaired upward gaze, pupils that constrict poorly to light but react to accommodation, and bilateral upper eyelid retraction! On tandem walking, he tends to fall on both sides! The remainder of the physical examination is unremarkable! What is the most likely diagnosis in this patient?",Craniopharyngioma,Pituitary mass,Frontal lobe tumor,Pineal tumor,Pineal tumor,Neurology,MedQA_USMLE,case_3793,ungendered
1318,1985,1985,3794,A 28-year-old Caucasian woman presents to your office with recurrent abdominal cramping on her left side for 6 months! She additionally reports bloody diarrhea and tenesmus! You suspect ulcerative colitis! Which of the following findings would most strongly confirm your diagnosis?,Noncaseating granulomas,Involvement of terminal ileum,Continuous mucosal damage,Transmural inflammation,Continuous mucosal damage,Gastrointestinal System,MedQA_USMLE,case_3794,ungendered
1319,1986,1986,3796,"A 33-year-old woman is brought to the the ED via ambulance for sudden onset of blindness! Her past medical history is significant only for smoking, and her only home medication is oral contraception pills! The patient is remarkably calm! On exam, her temperature is 98!2 deg F (36!8 deg C), and pulse is 95/min, blood pressure is 130/72 mmHg! Her pupils are equally round and reactive to light and accommodation! Blink to threat is intact and neurologic exam is unremarkable! MRI head is shown below (Figure 1)! Other MRI views are normal! On history, it is revealed that the patient recently broke up with her fiancé! What is the most likely diagnosis?",Acute ischemic stroke,Conversion disorder,Pituitary adenoma,Malingering,Conversion disorder,Neurology,MedQA_USMLE,case_3796,ungendered
1320,1989,1989,3812,"A 39-year-old man presents to a primary care clinic for a routine physical exam! He denies any complaints! He has a long beard and hair, wears several copper bracelets, and a crystal amulet! When asked about his diet, he discloses eating mostly canned foods, which he has stockpiled in his cabin in case there is a natural disaster or ""apocalypse"" (though he admits that this is highly unlikely)! He has a few close friends, but feels awkward when meeting new people! He seems happy overall and has many long-standing interests, including hiking and astrology! He has been steadily employed as a data scientist and a paranormal investigator! He has never been diagnosed with a mental illness, though he has a family history of schizophrenia! Review of systems is negative for depressed mood, anxiety, or hallucinations! Thought process is linear and reality testing is intact! Which of the following is the most likely diagnosis for this patient?",Schizotypal personality disorder,Schizophrenia,Schizophreniform disorder,Schizoid personality disorder,Schizotypal personality disorder,Other,MedQA_USMLE,case_3812,ungendered
1321,1990,1990,3820,"After a year of trying to conceive, a young couple in their early twenties decided to try in vitro fertilization! During preliminary testing of fertility, it was found that the male partner had dysfunctional sperm! Past medical history revealed that he had frequent sinus and lung infections throughout his life! The physician noted an abnormal exam finding on palpation of the right fifth intercostal space at the midclavicular line! What would be the most likely diagnosis responsible for this patient's infertility?",Adenosine deaminase deficiency,Chédiak-Higashi syndrome,Cystic fibrosis,Kartagener syndrome,Kartagener syndrome,Renal and Genitourinary System,MedQA_USMLE,case_3820,ungendered
1322,1991,1991,3822,"A 15-year-old female presents to your office for evaluation of a painful neck mass! The family reports the patient has had a midline neck mass for many years, but had become painful over the past week with erythema at the overlying skin! The patient denies subjective fevers at home! The patient has an otherwise unremarkable past medical history! Her temperature is 100!1 deg F (37!8 deg C), blood pressure is 110/70 mmHg, pulse is 90/min, and respirations are 15/min! Clinical exam is seen in Figure A! The mass is noted to rise with deglutition and tongue protrusion! What is the most likely diagnosis?",Ranula,Dermoid cyst,Branchial cleft cyst,Thyroglossal duct cyst,Thyroglossal duct cyst,Other,MedQA_USMLE,case_3822,ungendered
1323,1992,1992,3825,"A 48-year-old female with hypertension and diabetes presents with severe chest pain! She describes the pain as sharp at the mid-sternum without radiation! The chest pain has occurred three times in the past week, each time while at rest! She does note episodes of chest discomfort while eating and drinking! The patient's vital signs are as follows: T 98!7, P 89, BP 132/78, RR 14, SpO2 98% RA! Cardiac markers are within normal limits! Electrocardiogram is as follows (Figure A)! Stress test is normal! Which of the following would most likely yield the diagnosis of this patient's chest pain?",Esophageal manometry,Psychiatric consultation,Esophagogastroduodenoscopy,Nuclear perfusion myocardial stress test,Esophageal manometry,Cardiovascular System,MedQA_USMLE,case_3825,ungendered
1324,1993,1993,3828,"An 8-year-old boy is brought to the pediatric emergency department by his parents with a complaint of abdominal pain and diarrhea for the past week! He states that for the past two days, he has noticed blood in his stool! His parents note that they attended a neighbor’s barbecue last weekend, but otherwise have not eaten any new foods or changed their usual diet! The patient is admitted to the hospital unit for further work-up! The provider team finds that the patient’s blood is positive for Shiga-like toxin and notes the following lab values: creatinine of 4!2 mg/dL, platelet count of 50,000/mm^3, and hemoglobin of 6!0 g/dL! Which of the following additional lab findings would be consistent with the diagnosis?",Microthrombi within glomerular vessels on kidney biopsy,Sickling of red blood cells on peripheral blood smear,Crypt abscesses and ulcers on colonic biopsy,Blunting of villi on ileal biopsy,Microthrombi within glomerular vessels on kidney biopsy,Pediatrics and Neonatology,MedQA_USMLE,case_3828,ungendered
